day,hour,product
224,14,plate
224,15,saltpepper
224,16,cup
224,16,cutlery
224,16,cup
224,16,choppingboard
224,16,saltpepper
224,17,cutlery
224,17,saltpepper
224,18,cutlery
224,18,saltpepper
225,9,woodenspoon
225,10,spatula
225,11,saltpepper
225,12,spatula
225,13,cup
225,13,knife
225,14,spatula
225,15,saltpepper
225,16,plate
225,17,plate
225,18,cup
225,18,cup
225,18,cup
225,18,plate
226,9,woodenspoon
226,10,cutlery
226,10,cup
226,10,woodenspoon
226,11,spatula
226,12,knife
226,13,choppingboard
226,13,ladle
226,14,cup
226,14,cup
226,14,saltpepper
226,15,spatula
226,16,saltpepper
226,17,cutlery
226,17,cutlery
226,17,spatula
226,18,plate
227,9,choppingboard
227,9,saltpepper
227,10,spatula
227,11,plate
227,12,woodenspoon
227,13,knife
227,13,knife
227,13,choppingboard
227,13,ladle
227,14,spatula
227,15,plate
227,16,woodenspoon
227,17,ladle
227,18,knife
228,9,ladle
228,10,woodenspoon
228,11,plate
228,12,cutlery
228,12,spatula
228,13,ladle
228,14,knife
228,14,woodenspoon
228,15,spatula
228,16,saltpepper
228,17,ladle
228,18,saltpepper
229,9,ladle
229,10,choppingboard
229,10,knife
229,10,saltpepper
229,11,ladle
229,12,ladle
229,13,saltpepper
229,14,choppingboard
229,14,cup
229,14,ladle
229,15,cutlery
229,15,choppingboard
229,15,choppingboard
229,15,spatula
229,16,spatula
229,17,spatula
229,18,cutlery
229,18,ladle
230,9,knife
230,10,ladle
230,11,plate
230,12,spatula
230,13,cutlery
230,13,spatula
230,14,cup
230,14,choppingboard
230,14,knife
230,15,cutlery
230,15,cup
230,15,choppingboard
230,15,spatula
230,16,cup
230,16,cup
230,16,cup
230,16,spatula
230,17,cutlery
230,17,saltpepper
230,18,spatula
231,9,cutlery
231,9,cup
231,9,cutlery
231,9,knife
231,10,cutlery
231,10,choppingboard
231,10,saltpepper
231,11,plate
231,12,cup
231,12,woodenspoon
231,13,saltpepper
231,14,ladle
231,15,plate
231,16,cutlery
231,16,cutlery
231,16,choppingboard
231,16,choppingboard
231,16,saltpepper
231,17,spatula
231,18,ladle
232,9,ladle
232,10,ladle
232,11,choppingboard
232,11,knife
232,11,woodenspoon
232,12,choppingboard
232,12,plate
232,13,choppingboard
232,13,spatula
232,14,spatula
232,15,choppingboard
232,15,ladle
232,16,cup
232,16,ladle
232,17,cup
232,17,cutlery
232,17,cup
232,17,cutlery
232,17,ladle
232,18,cup
232,18,cup
232,18,ladle
233,9,woodenspoon
233,10,ladle
233,11,plate
233,12,saltpepper
233,13,ladle
233,14,plate
233,15,woodenspoon
233,16,cup
233,16,cup
233,16,choppingboard
233,16,knife
233,17,cup
233,17,cutlery
233,17,spatula
233,18,cup
233,18,spatula
234,9,ladle
234,10,cutlery
234,10,knife
234,11,plate
234,12,saltpepper
234,13,knife
234,13,woodenspoon
234,14,cutlery
234,14,cutlery
234,14,cup
234,14,choppingboard
234,14,choppingboard
234,14,spatula
